"region";"varuslag";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017"
"1984 Arboga";"eldningsolja nr 1";6.0;8.1;4.8;3.5;2.6;2.2;1.6;0.7;1.2;1.2;0.5;0.2;0.3;0.2;0.1;0.2;0.2
"1984 Arboga";"eldningsolja nr 1 d�rav ej SNI 05-33, 35";5.9;3.2;4.5;3.3;2.2;1.9;1.5;0.6;1.0;0.5;0.2;0.2;0.2;0.1;0.1;0.2;0.2
"1984 Arboga";"eldningsolja nr 2 inkl. WRD";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"1984 Arboga";"eldningsolja nr 2 inkl. WRD d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"1984 Arboga";"Eldningsolja nr 2-5";0.2;0.1;0.0;0.0;0.0;0.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"1984 Arboga";"Eldningsolja nr 2-5 d�rav ej SNI 05-33,35";0.1;0.0;0.0;0.0;0.0;0.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"1984 Arboga";"eldningsolja nr 3-6 ";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"1984 Arboga";"eldningsolja nr 3-6 d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2021 Vansbro";"motorbensin";6.4;6.5;6.5;6.5;6.8;5.6;5.0;4.4;4.3;4.3;3.6;3.4;3.7;3.5;3.4;3.6;3.5
"2021 Vansbro";"dieselbr�nsle";4.4;4.3;4.5;5.1;4.8;4.8;5.5;5.5;4.6;7.0;5.6;5.4;5.1;5.4;5.6;6.2;6.5
"2021 Vansbro";"etanol";..;..;..;..;..;..;..;..;..;..;0.1;0.1;0.1;0.1;0.0;0.0;0.0
"2021 Vansbro";"E85";..;..;..;..;..;..;..;0.1;0.1;0.1;..;..;..;..;..;..;..
"2021 Vansbro";"FAME";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.0;..
"2021 Vansbro";"HVO";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.1;0.0
"2021 Vansbro";"eldningsolja nr 1";4.0;3.4;2.8;2.9;2.0;1.9;1.5;1.0;0.7;1.5;0.5;0.4;0.4;0.2;0.3;0.3;0.3
"2021 Vansbro";"eldningsolja nr 1 d�rav ej SNI 05-33, 35";3.2;2.8;2.2;2.5;1.6;1.4;1.1;0.7;0.5;1.3;0.4;0.3;0.3;0.2;0.2;0.2;0.2
"2021 Vansbro";"eldningsolja nr 2 inkl. WRD";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2021 Vansbro";"eldningsolja nr 2 inkl. WRD d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2021 Vansbro";"Eldningsolja nr 2-5";0.0;0.0;0.0;0.0;0.0;0.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"2021 Vansbro";"Eldningsolja nr 2-5 d�rav ej SNI 05-33,35";0.0;0.0;0.0;0.0;0.0;0.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"2021 Vansbro";"eldningsolja nr 3-6 ";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2021 Vansbro";"eldningsolja nr 3-6 d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2023 Malung-S�len";"motorbensin";15.0;15.8;15.9;15.5;12.1;11.7;13.0;12.5;12.4;11.7;9.8;8.8;8.3;9.3;9.4;8.9;8.6
"2023 Malung-S�len";"dieselbr�nsle";10.0;10.2;11.7;11.4;10.3;10.5;12.7;13.4;11.5;15.4;14.2;14.4;17.2;16.3;17.8;18.4;17.9
"2023 Malung-S�len";"etanol";..;..;..;..;..;..;..;..;..;..;0.2;0.3;0.2;0.2;0.1;0.1;0.1
"2023 Malung-S�len";"E85";..;..;..;..;..;..;..;0.2;0.2;0.3;..;..;..;..;..;..;..
"2023 Malung-S�len";"FAME";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.0;..
"2023 Malung-S�len";"HVO";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.3;0.0
"2023 Malung-S�len";"eldningsolja nr 1";5.4;5.1;4.3;3.2;3.0;2.7;2.0;1.5;1.0;2.0;1.0;0.7;0.8;0.4;0.4;0.4;0.4
"2023 Malung-S�len";"eldningsolja nr 1 d�rav ej SNI 05-33, 35";5.2;4.8;4.1;2.9;2.6;2.4;1.8;1.3;0.8;1.5;0.6;0.6;0.5;0.4;0.3;0.4;0.3
"2023 Malung-S�len";"eldningsolja nr 2 inkl. WRD";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2023 Malung-S�len";"eldningsolja nr 2 inkl. WRD d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2023 Malung-S�len";"Eldningsolja nr 2-5";0.0;0.0;0.0;0.0;0.0;0.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"2023 Malung-S�len";"Eldningsolja nr 2-5 d�rav ej SNI 05-33,35";0.0;0.0;0.0;0.0;0.0;0.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"2023 Malung-S�len";"eldningsolja nr 3-6 ";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2023 Malung-S�len";"eldningsolja nr 3-6 d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2026 Gagnef";"motorbensin";5.8;5.9;6.6;6.3;6.1;6.0;5.7;5.5;6.2;5.9;5.5;5.1;4.7;4.5;4.5;4.5;4.2
"2026 Gagnef";"dieselbr�nsle";2.9;3.3;3.9;4.0;3.8;3.9;5.3;5.4;2.8;6.5;6.0;5.8;5.9;7.1;8.1;8.5;8.6
"2026 Gagnef";"etanol";..;..;..;..;..;..;..;..;..;..;0.1;0.1;0.1;0.1;0.1;0.0;0.0
"2026 Gagnef";"E85";..;..;..;..;..;..;..;0.1;0.1;0.1;..;..;..;..;..;..;..
"2026 Gagnef";"FAME";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.0;..
"2026 Gagnef";"HVO";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.1;0.4
"2026 Gagnef";"eldningsolja nr 1";3.7;3.2;2.7;1.8;1.5;1.4;1.2;1.6;0.7;1.6;1.0;0.8;0.8;0.4;0.1;0.4;0.1
"2026 Gagnef";"eldningsolja nr 1 d�rav ej SNI 05-33, 35";3.4;3.0;2.5;1.7;1.4;1.3;1.1;1.2;0.6;1.2;0.5;0.3;0.4;0.2;0.1;0.4;0.1
"2026 Gagnef";"eldningsolja nr 2 inkl. WRD";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2026 Gagnef";"eldningsolja nr 2 inkl. WRD d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2026 Gagnef";"Eldningsolja nr 2-5";0.0;0.0;0.0;0.0;0.0;0.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"2026 Gagnef";"Eldningsolja nr 2-5 d�rav ej SNI 05-33,35";0.0;0.0;0.0;0.0;0.0;0.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"2026 Gagnef";"eldningsolja nr 3-6 ";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2026 Gagnef";"eldningsolja nr 3-6 d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2029 Leksand";"motorbensin";10.5;10.8;10.2;10.1;10.1;10.1;12.5;10.6;9.9;9.5;8.9;7.0;6.4;6.5;6.3;6.1;5.7
"2029 Leksand";"dieselbr�nsle";3.6;3.7;3.1;3.9;4.5;4.9;5.5;5.7;12.7;6.7;8.0;7.3;6.8;7.8;7.9;8.4;8.4
"2029 Leksand";"etanol";..;..;..;..;..;..;..;..;..;..;0.2;0.2;0.1;0.1;0.1;0.0;0.0
"2029 Leksand";"E85";..;..;..;..;..;..;..;0.2;0.2;0.3;..;..;..;..;..;..;..
"2029 Leksand";"FAME";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.0;..
"2029 Leksand";"HVO";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.3;0.5
"2029 Leksand";"eldningsolja nr 1";7.0;7.1;5.6;4.6;3.8;3.3;2.1;2.0;2.0;1.6;0.8;0.6;0.5;0.3;0.3;0.3;0.3
"2029 Leksand";"eldningsolja nr 1 d�rav ej SNI 05-33, 35";6.6;6.7;5.3;4.4;3.2;2.8;1.5;1.2;0.4;1.4;0.5;0.5;0.4;0.2;0.3;0.3;0.3
"2029 Leksand";"eldningsolja nr 2 inkl. WRD";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2029 Leksand";"eldningsolja nr 2 inkl. WRD d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2029 Leksand";"Eldningsolja nr 2-5";0.0;0.0;0.0;0.0;0.0;0.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"2029 Leksand";"Eldningsolja nr 2-5 d�rav ej SNI 05-33,35";0.0;0.0;0.0;0.0;0.0;0.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"2029 Leksand";"eldningsolja nr 3-6 ";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2029 Leksand";"eldningsolja nr 3-6 d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2031 R�ttvik";"motorbensin";9.4;9.4;9.3;9.8;8.8;8.9;8.5;8.0;7.0;6.3;5.7;6.3;5.4;5.0;5.2;5.3;5.4
"2031 R�ttvik";"dieselbr�nsle";6.3;6.6;4.0;4.1;5.8;5.8;5.8;6.8;8.2;8.4;7.3;7.5;7.6;7.5;8.0;8.3;8.9
"2031 R�ttvik";"etanol";..;..;..;..;..;..;..;..;..;..;0.1;0.2;0.1;0.1;0.1;0.0;0.0
"2031 R�ttvik";"E85";..;..;..;..;..;..;..;0.2;0.2;0.2;..;..;..;..;..;..;..
"2031 R�ttvik";"FAME";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.0;..
"2031 R�ttvik";"HVO";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.3;0.0
"2031 R�ttvik";"eldningsolja nr 1";3.8;3.8;2.9;2.4;1.9;1.7;0.8;0.5;0.5;0.7;0.4;0.4;0.4;0.3;0.4;0.5;..
"2031 R�ttvik";"eldningsolja nr 1 d�rav ej SNI 05-33, 35";3.4;3.4;2.6;2.1;1.7;1.5;0.7;0.5;0.4;0.7;0.4;0.3;0.3;0.3;0.3;0.3;0.4
"2031 R�ttvik";"eldningsolja nr 2 inkl. WRD";..;..;..;..;..;..;..;1.5;1.9;2.5;0.4;0.1;0.1;0.3;5.8;0.0;..
"2031 R�ttvik";"eldningsolja nr 2 inkl. WRD d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.8;1.4;1.7;0.1;0.0;0.0;..;..;0.0;..
"2031 R�ttvik";"Eldningsolja nr 2-5";0.0;0.0;2.7;3.0;0.0;22.7;3.8;..;..;..;..;..;..;..;..;0.0;..
"2031 R�ttvik";"Eldningsolja nr 2-5 d�rav ej SNI 05-33,35";0.0;0.0;0.0;0.0;0.0;0.0;0.1;..;..;..;..;..;..;..;..;0.0;..
"2031 R�ttvik";"eldningsolja nr 3-6 ";..;..;..;..;..;..;..;1.3;2.5;3.7;0.6;2.2;1.7;0.4;..;0.0;..
"2031 R�ttvik";"eldningsolja nr 3-6 d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.5;1.7;2.0;0.0;0.0;0.0;..;..;0.0;..
"2034 Orsa";"motorbensin";5.5;5.6;5.1;5.0;4.6;5.1;4.9;4.7;4.8;4.4;3.5;3.1;3.1;3.1;3.0;2.9;2.8
"2034 Orsa";"dieselbr�nsle";3.1;3.5;4.0;4.0;4.1;4.3;4.0;4.4;5.6;5.2;4.1;3.9;4.1;4.4;4.7;4.6;4.9
"2034 Orsa";"etanol";..;..;..;..;..;..;..;..;..;..;0.0;0.1;0.1;0.0;0.0;0.0;0.0
"2034 Orsa";"E85";..;..;..;..;..;..;..;0.1;0.1;0.1;..;..;..;..;..;..;..
"2034 Orsa";"FAME";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.0;..
"2034 Orsa";"HVO";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.0;0.0
"2034 Orsa";"eldningsolja nr 1";4.2;3.8;4.0;3.1;2.9;2.7;1.7;1.3;0.8;1.4;0.6;0.4;0.2;0.1;0.2;0.1;0.1
"2034 Orsa";"eldningsolja nr 1 d�rav ej SNI 05-33, 35";3.7;3.5;3.4;2.6;2.4;2.2;1.4;0.8;0.6;1.2;0.6;0.4;0.2;0.1;0.1;0.1;0.1
"2034 Orsa";"eldningsolja nr 2 inkl. WRD";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2034 Orsa";"eldningsolja nr 2 inkl. WRD d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2034 Orsa";"Eldningsolja nr 2-5";0.0;0.0;0.0;0.0;0.0;0.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"2034 Orsa";"Eldningsolja nr 2-5 d�rav ej SNI 05-33,35";0.0;0.0;0.0;0.0;0.0;0.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"2034 Orsa";"eldningsolja nr 3-6 ";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2034 Orsa";"eldningsolja nr 3-6 d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2039 �lvdalen";"motorbensin";7.6;8.6;8.9;8.8;9.6;8.3;6.0;5.6;6.3;6.1;5.4;4.2;4.5;2.9;2.5;2.4;2.3
"2039 �lvdalen";"dieselbr�nsle";6.2;6.1;7.2;7.2;7.4;7.4;7.6;7.7;7.5;8.6;7.0;7.7;7.2;6.1;6.5;6.6;6.3
"2039 �lvdalen";"etanol";..;..;..;..;..;..;..;..;..;..;0.0;0.0;0.0;..;0.0;0.0;0.0
"2039 �lvdalen";"E85";..;..;..;..;..;..;..;0.0;0.0;0.0;..;..;..;..;..;..;..
"2039 �lvdalen";"FAME";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.0;..
"2039 �lvdalen";"HVO";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.0;0.0
"2039 �lvdalen";"eldningsolja nr 1";3.9;3.8;3.6;2.8;2.5;2.3;1.8;1.3;0.8;1.2;0.6;0.5;0.4;0.3;0.4;0.5;0.2
"2039 �lvdalen";"eldningsolja nr 1 d�rav ej SNI 05-33, 35";3.5;3.6;3.4;2.6;2.4;2.2;1.7;1.0;0.7;1.1;0.6;0.4;0.4;0.3;0.3;0.5;0.2
"2039 �lvdalen";"eldningsolja nr 2 inkl. WRD";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2039 �lvdalen";"eldningsolja nr 2 inkl. WRD d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2039 �lvdalen";"Eldningsolja nr 2-5";0.0;0.0;0.0;0.0;0.0;0.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"2039 �lvdalen";"Eldningsolja nr 2-5 d�rav ej SNI 05-33,35";0.0;0.0;0.0;0.0;0.0;0.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"2039 �lvdalen";"eldningsolja nr 3-6 ";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2039 �lvdalen";"eldningsolja nr 3-6 d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2061 Smedjebacken";"motorbensin";5.0;5.4;5.7;5.9;4.2;2.5;2.2;1.9;3.2;3.7;3.6;4.1;3.2;2.6;2.6;2.5;2.3
"2061 Smedjebacken";"dieselbr�nsle";3.1;2.7;3.1;3.3;3.4;3.5;2.7;2.8;2.6;2.9;1.8;1.9;2.0;2.0;2.3;3.2;3.9
"2061 Smedjebacken";"etanol";..;..;..;..;..;..;..;..;..;..;0.1;0.1;0.0;0.1;0.0;0.0;0.0
"2061 Smedjebacken";"E85";..;..;..;..;..;..;..;0.0;0.0;0.1;..;..;..;..;..;..;..
"2061 Smedjebacken";"FAME";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.0;..
"2061 Smedjebacken";"HVO";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.1;0.1
"2061 Smedjebacken";"eldningsolja nr 1";5.1;6.1;5.0;4.3;4.1;3.4;0.6;0.5;0.3;0.5;0.3;0.2;0.2;0.1;0.3;1.3;1.0
"2061 Smedjebacken";"eldningsolja nr 1 d�rav ej SNI 05-33, 35";3.2;3.3;2.7;2.5;1.5;1.3;0.6;0.3;0.3;0.4;0.3;0.2;0.2;0.1;0.2;0.2;0.2
"2061 Smedjebacken";"eldningsolja nr 2 inkl. WRD";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2061 Smedjebacken";"eldningsolja nr 2 inkl. WRD d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2061 Smedjebacken";"Eldningsolja nr 2-5";0.7;0.6;0.5;0.3;0.4;0.4;0.0;..;..;..;..;..;..;..;..;0.0;..
"2061 Smedjebacken";"Eldningsolja nr 2-5 d�rav ej SNI 05-33,35";0.0;0.0;0.0;0.0;0.0;0.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"2061 Smedjebacken";"eldningsolja nr 3-6 ";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2061 Smedjebacken";"eldningsolja nr 3-6 d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2062 Mora";"motorbensin";20.2;20.4;21.1;21.5;19.7;17.9;19.9;19.6;17.1;15.7;15.3;13.3;12.7;12.6;11.3;11.8;11.1
"2062 Mora";"dieselbr�nsle";14.1;13.8;15.2;16.2;15.4;15.8;16.2;16.8;21.9;19.8;16.4;17.5;18.5;19.6;19.7;20.5;18.7
"2062 Mora";"etanol";..;..;..;..;..;..;..;..;..;..;0.4;0.5;0.3;0.4;0.2;0.1;0.1
"2062 Mora";"E85";..;..;..;..;..;..;..;0.7;0.4;0.5;..;..;..;..;..;..;..
"2062 Mora";"FAME";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.0;..
"2062 Mora";"HVO";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.7;2.0
"2062 Mora";"eldningsolja nr 1";6.4;6.2;5.2;4.1;3.6;3.5;2.9;3.8;1.5;4.0;1.6;1.3;1.6;1.0;0.9;1.1;0.6
"2062 Mora";"eldningsolja nr 1 d�rav ej SNI 05-33, 35";4.8;4.8;3.5;2.7;2.3;2.1;2.0;1.6;0.9;2.2;0.9;0.8;1.1;0.8;0.9;1.0;0.5
"2062 Mora";"eldningsolja nr 2 inkl. WRD";..;..;..;..;..;..;..;0.1;0.1;0.1;0.0;0.0;0.0;..;..;0.0;..
"2062 Mora";"eldningsolja nr 2 inkl. WRD d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.1;0.1;0.0;0.0;0.0;..;..;0.0;..
"2062 Mora";"Eldningsolja nr 2-5";1.2;0.5;0.8;0.5;0.5;0.3;0.2;..;..;..;..;..;..;..;..;0.0;..
"2062 Mora";"Eldningsolja nr 2-5 d�rav ej SNI 05-33,35";0.1;0.1;0.1;0.1;0.1;0.1;0.1;..;..;..;..;..;..;..;..;0.0;..
"2062 Mora";"eldningsolja nr 3-6 ";..;..;..;..;..;..;..;0.1;0.2;0.3;0.0;0.0;0.0;..;..;0.0;..
"2062 Mora";"eldningsolja nr 3-6 d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.2;0.2;0.0;0.0;0.0;..;..;0.0;..
"2080 Falun";"motorbensin";33.9;33.9;34.6;34.3;31.7;30.6;31.6;30.9;31.7;28.9;32.5;30.6;29.7;22.3;21.4;20.5;19.6
"2080 Falun";"dieselbr�nsle";19.8;20.2;21.9;22.5;23.0;23.3;20.7;22.3;23.9;30.0;39.3;36.7;43.3;29.8;28.3;26.9;28.1
"2080 Falun";"etanol";..;..;..;..;..;..;..;..;..;..;1.5;2.0;1.6;1.2;0.5;0.3;0.2
"2080 Falun";"E85";..;..;..;..;..;..;..;1.0;0.8;0.9;..;..;..;..;..;..;..
"2080 Falun";"FAME";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.0;..
"2080 Falun";"HVO";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.6;1.6
"2080 Falun";"eldningsolja nr 1";16.8;15.7;14.6;10.4;9.8;8.5;8.5;5.9;6.4;9.2;9.0;7.6;8.9;5.5;2.6;1.3;1.2
"2080 Falun";"eldningsolja nr 1 d�rav ej SNI 05-33, 35";15.6;14.5;12.6;9.8;8.9;7.7;8.1;5.2;6.0;9.0;8.9;7.5;8.8;5.5;2.6;1.2;1.1
"2080 Falun";"eldningsolja nr 2 inkl. WRD";..;..;..;..;..;..;..;2.7;0.6;0.6;0.0;0.1;0.0;..;..;0.0;..
"2080 Falun";"eldningsolja nr 2 inkl. WRD d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.2;0.3;0.3;0.0;0.1;0.0;..;..;0.0;..
"2080 Falun";"Eldningsolja nr 2-5";17.5;19.4;27.2;21.2;28.5;30.1;17.9;..;..;..;..;..;..;..;..;0.0;..
"2080 Falun";"Eldningsolja nr 2-5 d�rav ej SNI 05-33,35";0.1;0.1;0.0;0.0;0.0;0.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"2080 Falun";"eldningsolja nr 3-6 ";..;..;..;..;..;..;..;5.1;1.2;1.2;0.0;0.0;0.0;1.0;18.0;0.0;..
"2080 Falun";"eldningsolja nr 3-6 d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.2;0.7;0.9;0.0;0.0;0.0;1.0;18.0;0.0;..
"2081 Borl�nge";"motorbensin";32.4;32.8;32.2;32.5;29.0;28.3;31.0;29.9;31.2;29.5;28.1;25.7;24.2;23.0;22.7;22.9;22.0
"2081 Borl�nge";"dieselbr�nsle";27.0;28.5;30.9;33.1;30.0;32.5;25.9;26.4;28.7;31.9;32.5;30.1;30.7;30.5;46.6;47.7;46.2
"2081 Borl�nge";"etanol";..;..;..;..;..;..;..;..;..;..;0.7;1.1;0.7;0.7;0.4;0.2;0.2
"2081 Borl�nge";"E85";..;..;..;..;..;..;..;1.0;0.8;1.0;..;..;..;..;..;..;..
"2081 Borl�nge";"FAME";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.0;0.0
"2081 Borl�nge";"HVO";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.8;2.5
"2081 Borl�nge";"eldningsolja nr 1";6.9;7.0;7.3;3.8;3.6;3.1;1.6;2.0;1.6;1.7;1.8;1.1;0.7;0.5;3.0;3.2;4.4
"2081 Borl�nge";"eldningsolja nr 1 d�rav ej SNI 05-33, 35";6.2;6.5;6.9;3.5;3.2;2.8;1.3;1.1;1.2;1.0;1.4;0.3;0.3;0.2;2.2;2.6;4.2
"2081 Borl�nge";"eldningsolja nr 2 inkl. WRD";..;..;..;..;..;..;..;0.9;0.9;1.9;10.4;0.0;0.0;0.3;..;0.0;..
"2081 Borl�nge";"eldningsolja nr 2 inkl. WRD d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.1;0.1;0.1;9.6;0.0;0.0;..;..;0.0;..
"2081 Borl�nge";"Eldningsolja nr 2-5";67.6;50.6;34.5;34.3;43.8;51.5;39.3;..;..;..;..;..;..;..;..;0.0;..
"2081 Borl�nge";"Eldningsolja nr 2-5 d�rav ej SNI 05-33,35";1.4;9.1;12.7;10.4;0.9;1.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"2081 Borl�nge";"eldningsolja nr 3-6 ";..;..;..;..;..;..;..;46.2;2.9;2.9;2.6;1.0;0.7;..;..;0.5;..
"2081 Borl�nge";"eldningsolja nr 3-6 d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.1;0.4;0.4;0.0;0.0;0.0;..;..;0.0;..
"2082 S�ter";"motorbensin";5.7;6.3;6.3;5.3;5.6;4.7;2.6;2.1;4.4;4.1;3.0;4.0;3.8;3.7;3.9;3.7;3.0
"2082 S�ter";"dieselbr�nsle";1.7;2.0;1.9;3.0;3.4;3.6;2.7;2.8;2.7;3.3;2.8;3.2;3.3;2.7;3.4;3.7;2.8
"2082 S�ter";"etanol";..;..;..;..;..;..;..;..;..;..;0.0;0.1;0.1;0.1;0.0;0.0;0.0
"2082 S�ter";"E85";..;..;..;..;..;..;..;0.0;0.0;0.0;..;..;..;..;..;..;..
"2082 S�ter";"FAME";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.0;..
"2082 S�ter";"HVO";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.0;0.0
"2082 S�ter";"eldningsolja nr 1";4.4;4.0;3.4;2.8;2.6;2.2;2.5;1.3;1.0;1.4;1.4;1.1;0.8;0.5;0.6;0.7;0.8
"2082 S�ter";"eldningsolja nr 1 d�rav ej SNI 05-33, 35";3.1;3.0;2.5;2.0;1.6;1.4;1.3;1.1;0.7;0.8;0.9;1.0;0.8;0.5;0.6;0.7;0.8
"2082 S�ter";"eldningsolja nr 2 inkl. WRD";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2082 S�ter";"eldningsolja nr 2 inkl. WRD d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2082 S�ter";"Eldningsolja nr 2-5";0.0;0.0;0.0;0.0;0.0;0.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"2082 S�ter";"Eldningsolja nr 2-5 d�rav ej SNI 05-33,35";0.0;0.0;0.0;0.0;0.0;0.0;0.0;..;..;..;..;..;..;..;..;0.0;..
"2082 S�ter";"eldningsolja nr 3-6 ";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2082 S�ter";"eldningsolja nr 3-6 d�rav ej SNI 05-33, 35";..;..;..;..;..;..;..;0.0;0.0;0.0;0.0;0.0;0.0;..;..;0.0;..
"2083 Hedemora";"motorbensin";14.0;14.7;14.6;13.8;13.1;12.9;14.0;12.9;13.1;10.6;9.5;10.6;9.4;8.8;8.9;7.7;7.4
