"energib�rare";"energifl�den";"1984K1";"1984K2";"1984K3";"1984K4";"1985K1";"1985K2";"1985K3";"1985K4";"1986K1";"1986K2";"1986K3";"1986K4";"1987K1";"1987K2";"1987K3";"1987K4";"1988K1";"1988K2";"1988K3";"1988K4";"1989K1";"1989K2";"1989K3";"1989K4";"1990K1";"1990K2";"1990K3";"1990K4";"1991K1";"1991K2";"1991K3";"1991K4";"1992K1";"1992K2";"1992K3";"1992K4";"1993K1";"1993K2";"1993K3";"1993K4";"1994K1";"1994K2";"1994K3";"1994K4";"1995K1";"1995K2";"1995K3";"1995K4";"1996K1";"1996K2";"1996K3";"1996K4";"1997K1";"1997K2";"1997K3";"1997K4";"1998K1";"1998K2";"1998K3";"1998K4";"1999K1";"1999K2";"1999K3";"1999K4";"2000K1";"2000K2";"2000K3";"2000K4";"2001K1";"2001K2";"2001K3";"2001K4";"2002K1";"2002K2";"2002K3";"2002K4";"2003K1";"2003K2";"2003K3";"2003K4";"2004K1";"2004K2";"2004K3";"2004K4";"2005K1";"2005K2";"2005K3";"2005K4";"2006K1";"2006K2";"2006K3";"2006K4";"2007K1";"2007K2";"2007K3";"2007K4";"2008K1";"2008K2";"2008K3";"2008K4";"2009K1";"2009K2";"2009K3";"2009K4";"2010K1";"2010K2";"2010K3";"2010K4";"2011K1";"2011K2";"2011K3";"2011K4";"2012K1";"2012K2";"2012K3";"2012K4";"2013K1";"2013K2";"2013K3";"2013K4";"2014K1";"2014K2";"2014K3";"2014K4";"2015K1";"2015K2";"2015K3";"2015K4";"2016K1";"2016K2";"2016K3";"2016K4";"2017K1";"2017K2";"2017K3";"2017K4"
"tunn eldningsolja nr 1";"5 anv�ndning i energisektorn";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"tunn eldningsolja nr 1";"6 nettotillf�rsel f�r anv�ndning inom landet (1+2+3+4+5)";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"tunn eldningsolja nr 1";"7 �verf�ringsf�rluster";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"tunn eldningsolja nr 1";"8 anv�ndning f�r icke energi�ndam�l";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"tunn eldningsolja nr 1";"9 slutlig anv�ndning f�r energi�ndam�l inom landet (6+7+8)";54378;34420;24236;43417;60927;30570;23131;45412;48862;31923;31068;43418;48508;31174;25659;41710;42172;39502;13772;41744;33737;27902;16691;40429;44057;17475;19894;33382;34447;24128;18043;34769;35054;21139;16086;37189;29040;17509;18007;35410;34058;17545;15908;34200;35623;20356;15694;37759;46015;20926;20285;34164;37865;25196;12100;34556;33880;18719;17829;36976;37296;17580;15872;33168;30356;15410;16091;27299;29008;15911;17351;29088;25731;14109;13835;33301;29266;14089;11994;28382;21269;11338;11989;20200;18581;10175;9316;15038;17354;8104;7546;12119;12689;7098;7430;11742;9631;7026;6880;9708;10430;6181;5955;9790;12822;5843;5975;12227;10282;5010;5561;7681;7749;5330;6577;8540;8191;5445;5791;6732;9535;5180;6804;7732;6637;5405;6047;6735;6703;5028;5414;6531;4947;4384;5031;5180
"tunn eldningsolja nr 1";"9.1 anv�ndning inom industri";6568;3310;2527;4377;6656;3666;2455;4592;5160;3096;2277;3880;5624;3131;2313;4200;4520;2917;2135;4484;3879;2883;1993;4022;3665;2457;1958;3203;4020;2491;1531;2882;3238;2135;1495;2847;3452;2064;1779;3238;3594;2135;1174;3238;3986;2633;1851;3488;4662;2811;1922;3808;3915;2527;1922;3666;3630;2491;2064;3843;4448;2705;2064;3238;3772;1922;1459;2456;3694;2367;1901;3049;3377;2330;2006;3605;4297;2356;1934;2956;3358;2235;1930;2784;2847;2085;1713;2596;2905;1844;1644;2377;2699;1844;1510;2221;2035;1638;1399;1873;2119;1415;1149;1780;2281;1522;1188;2156;2334;1446;1179;1459;1684;1259;1117;1536;1724;1376;1248;1366;1407;1281;1187;1417;1386;1165;994;1255;1343;1386;1340;1647;1068;..;..;..
"tunn eldningsolja nr 1";"9.2 anv�ndning inom samf�rdsel";783;747;783;819;1281;569;569;890;676;641;819;925;1495;890;783;961;1139;1246;925;1210;747;819;534;712;890;961;712;819;676;569;391;534;605;498;356;534;356;391;356;498;498;320;391;463;569;534;427;569;747;641;605;641;285;534;996;854;783;747;819;996;961;925;1032;1174;890;961;1253;971;1143;978;1021;1125;999;902;862;1291;933;950;585;1010;795;722;585;707;546;665;577;634;604;558;588;615;573;541;679;463;241;305;236;161;154;203;222;126;165;172;190;114;203;153;183;158;112;247;338;137;164;264;313;189;168;266;357;287;477;436;376;293;360;364;387;316;..;..;..;..
"tunn eldningsolja nr 1";"9.3 anv�ndning inom �vrigt (bost�der, service m.m.)";47937;28363;20926;38221;52990;26335;20107;39930;43026;28186;27972;38613;41389;27153;22563;36549;36513;35339;10712;36050;29111;24200;14164;35695;39502;14057;17224;29360;29751;21068;1612;31535;31211;18506;14235;33808;25232;15054;15872;31673;29965;15089;14342;30499;31068;17189;13417;33702;40606;17474;17758;29716;33666;22136;9182;30036;29467;15481;14947;32136;31887;13950;12776;28755;25694;12527;13379;23872;24170;12566;14429;24914;21355;10877;10967;28405;24035;10782;9474;24416;17116;8380;9474;16708;15188;7424;7027;11807;13844;5702;5314;9127;9417;4714;5241;9058;7355;5083;5245;7673;8157;4563;4583;7884;10377;4149;4597;9957;7744;3410;4199;6064;5954;3825;5122;6867;6304;3804;4231;5177;7959;3632;5260;6028;4775;3804;4677;5188;5000;3278;3687;4568;..;..;..;..
"tjocka eldningsoljor nr 2-5";"1 bruttotillf�rsel";25892;5491;-12654;10591;55213;12770;-15340;19275;38276;6932;-7906;4906;33915;-3464;-10785;1403;3077;-4478;-20598;6697;-5451;-20326;-30177;-16821;-19975;-24724;-29087;-21767;-23986;-27452;-30334;-20521;-22661;-31228;-37108;-22779;-21533;-28346;-41312;-20715;-9890;-32240;-25037;-17755;-13862;-22661;-32240;-11954;-1830;-12888;-20948;-18184;-15341;-31773;-36523;-25504;-18729;-26828;-23674;-21532;-12343;-19624;-26438;-25231;-21104;-31734;-37126;-36852;-19689;-31813;-24016;-29284;-20594;-21511;-17890;-11519;-8572;-15917;-25223;-19018;-10553;-25568;-26481;-20339;-16349;-30397;-24293;-23689;-11743;-23829;-19856;-19143;-10971;-4775;-12845;-34667;-17378;-18025;-17183;-15689;-11271;-15412;-13672;-12295;-10804;-29236;-22342;-22241;-19606;-27083;-24083;-35138;-27862;-35672;-29109;-25423;-21741;-27915;-21349;-18630;-11539;-13335;-8843;-18799;-17540;-17088;-17972;-19730;-13258;-15924;-14486;-17511;-12474;-7171;-13488;-11265
"tjocka eldningsoljor nr 2-5";"1.1 inhemsk tillf�rsel av prim�ra energib�rare";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"tjocka eldningsoljor nr 2-5";"1.2 import";10941;9345;21922;18495;16704;28502;24842;25037;13901;33213;47348;24258;6619;8138;34382;20948;6736;10163;15964;20092;4711;3310;8566;10630;3465;15458;7281;3894;1635;5802;5685;7087;9695;2336;9267;10630;4166;2258;5880;15069;12771;7203;14913;17366;13083;3271;8566;6775;11642;9462;24414;32396;10863;3115;10513;7593;11798;12460;9267;6970;9033;4672;3816;4439;2142;4556;12873;4829;5536;2992;7783;12995;4049;1071;3208;12196;16963;2672;3291;6985;5210;603;3291;4533;4902;3075;7743;6635;2864;5207;11531;6430;8616;9419;10088;10145;8371;7915;13821;14304;17856;9718;11374;13193;15374;10019;10001;9018;11580;18124;13257;8309;6730;8938;10058;7304;5383;7291;8470;10684;5586;2986;3726;3804;7173;4955;6950;10616;..;12842;..;..;17425;19005;14288;15547
"tjocka eldningsoljor nr 2-5";"1.3 export";33447;19936;22934;21493;10825;15108;23440;12577;14952;13122;17716;21649;22545;18807;16159;21182;17288;25699;27373;29553;25854;36562;30605;34498;34927;33953;33992;36484;33914;30410;27061;30605;34109;30254;30955;31929;31111;26127;37730;35939;30955;32668;31539;32045;35043;32045;30098;29242;31695;22973;30293;33525;29865;37730;38587;36289;33720;33447;28930;31578;33603;26088;27684;31734;33759;39521;35422;38255;31277;34826;26323;34096;27477;30787;30048;25509;29969;26869;34134;28248;28564;31936;34134;28170;21729;33307;31045;33279;29792;33866;33919;36354;33137;33307;32875;30444;34834;30542;33454;25434;25085;27491;29132;24109;31774;39129;38145;42014;32503;36462;31981;36086;35617;40372;33343;25062;26333;24833;24533;21979;19162;17111;16669;22258;26619;29912;26927;36765;33821;..;..;..;48116;42632;47170;36915
"tjocka eldningsoljor nr 2-5";"1.4 lagerf�r�ndringar, statistisk differens";-48398;-16082;11642;-13589;-49334;624;16742;-6815;-39327;13159;37538;-2297;-49841;-7205;29008;-1637;-13629;-11058;9189;-16158;-15692;-12926;8138;-7047;-11487;6229;2376;-10823;-8293;-352;8958;-2997;-1753;3310;15420;1480;-5412;4477;9462;-155;-8294;6775;8410;3076;-8099;-6113;10708;-10513;-18223;-623;15069;17054;-3660;-2842;8449;-3193;-3193;5841;4011;-3076;-12226;-1791;2570;-2064;-10513;-3232;14576;3427;-6052;-21;5476;8182;-2834;-8205;-8949;-1794;-4433;-8280;-5621;-2246;-12801;-5764;-4362;-3298;-478;165;990;-2955;-15185;-4830;-2532;-10781;-13550;-19113;-9942;14368;-9085;-4603;-2450;4560;4041;-2362;-4086;1378;-5596;126;-5802;-10755;-1318;8746;5359;7362;-1025;4238;5824;7666;790;10373;5287;7336;-2036;-789;-4100;344;-1906;-7869;-2005;-6419;..;..;-18888;-4011;-18218;-16456;-19394;-10103
"tjocka eldningsoljor nr 2-5";"2 bunkring f�r utrikes sj�fart (sv + utl fartyg)";3933;5218;4283;4322;4322;4867;5412;4517;4750;5529;5918;5334;7749;7203;7164;6658;4478;5062;5880;6152;5179;5062;5295;5373;5023;5062;5763;6152;6308;6736;7242;7009;7087;7787;8527;7593;7087;8216;7515;8410;9540;9423;9617;8683;8644;10396;9111;8956;9306;8994;11019;9189;9929;10085;13005;12694;12966;14485;12810;12849;12499;14056;13940;12888;12265;14563;14161;12345;14121;13926;13161;10615;11677;11993;9765;11608;14116;14924;21429;16214;16662;18710;20171;19382;18122;18838;18868;20522;18438;21351;20492;22513;21665;22426;20191;2030;19519;20425;20852;21927;21405;22847;20895;21821;20425;18204;18462;18981;17432;17070;16694;13609;13519;15253;15319;17998;16001;17901;11809;12266;12322;14766;20327;12547;11238;10271;13434;9371;14637;10952;15744;14552;17586;15628;16286;17325
"tjocka eldningsoljor nr 2-5";"3 insatt f�r omvandling till andra energib�rare";27801;7087;3271;13044;42948;14095;3154;16782;32630;8995;6658;12927;33486;6308;2571;8878;9968;3037;2532;16861;7632;2686;1947;9851;5880;2337;1830;5412;8761;4399;2608;8566;8255;2881;1285;12732;15302;2920;2570;12538;19235;3972;3543;12810;13628;4049;2570;12109;26088;10552;12771;15653;15458;4672;2531;9111;13161;4283;2842;11681;14485;3582;2453;7982;8722;2920;2064;3306;10399;3006;1850;6403;7835;1962;1877;13733;18048;3745;1748;6086;10054;2870;1747;5220;7346;2019;1524;5529;10174;1734;1648;3886;5272;1095;1077;3106;2230;1253;1082;3303;5750;654;864;3406;9851;750;732;6771;6281;608;639;1237;4438;765;512;2948;3179;526;419;742;1334;413;419;907;875;379;332;699;1750;361;421;1340;948;296;268;676
"tjocka eldningsoljor nr 2-5";"4 bruttoproduktion av omvandlade energib�rare";54785;38236;43103;47659;46803;37886;44427;39482;43026;37458;43181;49956;50307;43921;38081;45245;41585;35900;44155;46141;43960;47776;53188;57900;55252;51241;50930;53733;60236;53500;52409;54824;57511;54278;58562;64753;63546;54901;65375;64792;63740;61326;52293;61092;60002;53500;57822;56809;64013;50268;60508;67751;65103;62105;66310;69191;68335;62222;52565;67517;63078;52409;55135;65531;66154;64597;67346;67123;59094;58778;47772;64023;54394;46524;39508;54307;57536;45702;58281;56290;53593;58121;58281;57717;55175;61144;53947;62973;53811;56603;51226;56439;49275;36376;41773;49228;47978;47177;46520;51034;49010;46038;42810;46039;52905;55965;48086;57736;52748;52338;46364;55851;53470;56953;49944;52246;47154;50925;38050;36053;29274;32503;33158;36308;32918;30807;34390;33172;..;29960;..;..;33987;25744;32713;32961
"tjocka eldningsoljor nr 2-5";"5 anv�ndning i energisektorn";3582;1635;1830;3310;4322;2803;2453;2492;3660;4478;2180;3894;4517;3855;3193;4361;3193;3504;2531;3504;3582;3738;3426;3894;3855;6853;3465;3738;3972;3894;4049;4984;5802;5140;3699;7320;5529;5529;5529;6269;6503;5646;4283;5412;5685;5373;4789;5841;6269;4750;5023;5607;6113;4205;5607;5996;6541;5646;4556;6191;6931;5295;3894;6074;7826;5451;5177;3613;624;500;536;5273;634;626;606;465;794;473;520;790;789;441;520;735;521;278;322;252;224;266;304;266;235;247;314;295;231;241;318;287;211;285;292;266;201;269;292;273;224;253;273;112;128;275;292;256;226;265;316;265;228;309;343;283;258;221;287;292;..;313;..;..;193;263;292;231
"tjocka eldningsoljor nr 2-5";"6 nettotillf�rsel f�r anv�ndning inom landet (1+2+3+4+5)";45621;29787;21065;37574;50424;28891;18068;34966;40262;25388;20519;32707;38470;23091;14368;26751;27023;19819;12614;26321;22116;15964;12343;21961;20519;12265;10785;16664;17209;11019;8176;13744;13706;7242;7943;14329;14095;9890;8449;16860;18573;10046;9812;16431;18184;11019;9111;17950;20520;13083;10747;19118;18262;11370;8644;15886;16938;10980;8683;15263;16821;9851;8410;13355;16237;9929;8818;11006;14261;9533;8209;12449;13654;10432;9369;16982;16006;10643;9362;14183;15536;10532;9362;12041;12838;9612;8940;12982;13232;9424;8926;10631;11132;7833;7345;9130;8620;7233;7085;9827;10373;6840;7087;8250;11625;7507;6257;9469;9206;7324;4675;5755;7523;4988;4713;5621;6007;4317;4157;4150;3851;3680;3226;3772;3007;2847;2365;3080;3107;2410;2137;3192;2786;2386;2378;3465
"tjocka eldningsoljor nr 2-5";"7 �verf�ringsf�rluster";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"tjocka eldningsoljor nr 2-5";"8 anv�ndning f�r icke energi�ndam�l";779;623;701;818;584;545;195;506;701;662;662;740;701;701;506;428;273;311;311;234;350;389;273;389;389;389;350;428;428;389;311;389;389;350;350;350;389;350;272;389;389;467;389;467;467;467;350;350;428;467;467;467;467;467;350;545;584;545;506;545;545;545;350;389;506;584;584;584;610;648;495;610;606;653;671;640;616;563;2;388;638;264;2;8;15;0;2;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tjocka eldningsoljor nr 2-5";"9 slutlig anv�ndning f�r energi�ndam�l inom landet (6+7+8)";44582;29164;20364;36756;49840;28346;17873;34460;39561;24726;19857;31967;37769;22390;13862;26323;26750;19508;12303;26087;21766;15575;12070;21572;20130;11876;10435;16236;16781;10630;47865;13355;13317;6892;7593;13979;13706;9540;8177;16470;18184;9579;9423;15964;17716;10552;8761;17600;20092;12616;10279;18651;17794;10902;8294;15341;16354;10435;8177;14718;16276;9306;8060;12966;15731;9345;8234;10422;13652;8885;7713;11839;13048;9779;8698;16343;15390;10080;9361;13795;14898;10268;9361;12033;12822;9612;8938;12982;13232;9417;8926;10631;11132;7833;7345;9130;8620;7233;7085;9827;10373;6840;7087;8250;11625;7507;6257;9469;6206;7324;4675;5755;7523;4988;4713;5621;6007;4317;4157;4150;3851;3680;3226;3772;3007;2847;2365;3080;3107;2410;2137;3192;2786;2386;2378;3465
"tjocka eldningsoljor nr 2-5";"9.1 anv�ndning inom industri";27956;19235;14796;24219;30527;18729;12188;20949;25037;15225;12965;20247;24920;15031;10163;17211;17288;12265;9422;18144;15030;11136;8488;14602;12771;8449;7749;11058;10785;7242;5101;8917;8333;5646;5218;8956;9890;7164;6113;11954;14095;7787;8099;12382;13472;8839;7359;13628;15263;10007;8605;14251;14056;8917;6814;12226;12265;8722;6892;12538;13511;8216;7126;11370;14290;8410;7203;9228;11811;7963;6667;9944;10916;8311;7237;12642;13799;9118;8097;11651;13004;9065;8097;10855;11086;8665;7798;11801;11878;8507;7724;9699;10312;7301;6565;8169;7601;6209;6109;7581;7827;5125;4485;6033;8241;5402;4740;6921;6566;4538;4005;4633;5726;4406;3928;4764;5239;3721;3432;3448;3249;3680;2518;3156;2581;2364;2136;2398;2925;2262;..;2836;2637;2333;2085;2976
"tjocka eldningsoljor nr 2-5";"9.2 anv�ndning inom samf�rdsel";1402;1363;1324;1674;1713;1752;1752;1402;1441;1869;1830;1090;1090;1168;662;1441;1285;740;1012;1012;1285;1129;740;740;623;857;506;467;467;662;506;389;506;467;389;389;273;389;195;234;234;234;195;156;234;273;78;117;78;39;39;311;78;273;623;311;350;389;428;350;428;350;467;350;311;428;459;385;454;415;530;347;339;444;429;646;562;496;935;1078;713;665;935;561;810;639;860;557;473;628;761;399;416;460;621;406;378;594;273;358;177;145;1678;1517;2141;1832;1198;1020;1719;851;282;257;396;478;623;406;389;474;610;396;386;547;601;416;166;251;226;244;56;58;1;47;52;51;9;42
"tjocka eldningsoljor nr 2-5";"9.3 anv�ndning inom �vrigt (bost�der, service m.m.)";15224;8566;4244;10863;17600;7865;3933;12109;13083;7632;5062;10630;11759;6191;3037;7671;8177;6503;1869;6931;5451;3310;2842;6230;6736;2570;2180;4711;5529;2726;2258;4049;4478;779;1986;4634;3543;1987;1869;4283;3885;1557;1129;3426;4011;1441;1324;3855;4750;2570;1635;4088;3660;1713;857;2803;3738;1324;857;1830;2336;740;467;1246;1129;506;571;809;1387;508;516;1548;1792;1025;1031;3055;1029;466;329;1067;1180;538;329;616;926;308;281;625;881;282;441;532;405;72;160;555;640;430;703;1888;2368;1570;925;700;1243;273;320;1528;921;1935;389;865;1401;104;162;451;379;122;114;307;216;65;106;200;260;233;3;439;126;91;..;309;97;2;284;447
"naturgas";"1 bruttotillf�rsel";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"naturgas";"1.1 inhemsk tillf�rsel av prim�ra energib�rare";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"naturgas";"1.2 import";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"naturgas";"1.3 export";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"naturgas";"1.4 lagerf�r�ndringar, statistisk differens";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"naturgas";"2 bunkring f�r utrikes sj�fart (sv + utl fartyg)";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"naturgas";"3 insatt f�r omvandling till andra energib�rare";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"naturgas";"4 bruttoproduktion av omvandlade energib�rare";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"naturgas";"5 anv�ndning i energisektorn";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"naturgas";"6 nettotillf�rsel f�r anv�ndning inom landet (1+2+3+4+5)";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
"naturgas";"7 �verf�ringsf�rluster";..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
